mshui0,gshui0,mshui9,gshui9,mrangqui0,grangqui0,mrangqui9,grangqui9,pwin0,pdraw0,plost0,pwin9,pdraw9,plost9,bf_idx_m,bf_idx_d,bf_idx_g,profit3,loss3,profit1,loss1,profit0,loss0,hot3,cool3,hot1,cool1,hot0,cool0,kwin
1.020,0.770,0.925,0.925,0,1.5,0,1.0,1.53,3.75,5.00,1.44,4.75,6.00,55.3,7.8,37.0,0.0,25.0,80.0,0.0,10.0,0.0,30.0,0.0,0.0,83.0,0.0,22.0,1
1.000,0.850,0.774,1.100,0,0.75,0,0.5,1.91,3.40,3.40,1.73,3.60,4.75,28.0,13.3,58.7,100.0,0.0,56.0,0.0,0.0,100.0,0.0,4.0,0.0,56.0,78.0,0.0,3
0.825,1.024,1.049,0.800,0.5,0,0.25,0,2.63,3.50,2.25,3.40,3.50,2.05,22.2,48.8,29.1,30.0,0.0,0.0,55.0,8.0,0.0,0.0,33.0,46.0,0.0,0.0,8.0,0
0.899,0.950,0.825,1.024,0,0.75,0,0.75,1.67,3.75,4.00,1.70,3.75,4.75,26.8,47.1,26.1,100.0,0.0,0.0,50.0,17.0,0.0,0.0,13.0,45.0,0.0,0.0,23.0,0
1.080,0.730,0.750,1.125,0,1.0,0,0.75,1.53,4.00,4.75,1.65,4.00,4.75,10.4,23.6,66.0,56.0,0.0,0.0,0.0,0.0,180.0,0.0,55.0,0.0,4.0,161.0,0.0,1
0.830,0.980,1.000,0.850,0,0.75,0,1.0,1.53,3.75,5.00,1.65,4.20,4.50,35.4,40.2,24.4,0.0,4.0,0.0,17.0,27.0,0.0,8.0,0.0,7.0,0.0,0.0,33.0,1
1.024,0.825,0.975,0.875,0,0.5,0,0.5,2.00,3.60,3.00,2.00,3.50,3.60,62.1,29.3,8.6,0.0,57.0,25.0,0.0,77.0,0.0,59.0,0.0,0.0,26.0,0.0,80.0,3
0.899,0.950,0.975,0.875,0,0.25,0,0.25,2.40,3.40,2.50,2.15,3.50,3.20,59.0,16.8,24.3,0.0,58.0,54.0,0.0,34.0,0.0,60.0,0.0,0.0,55.0,0.0,37.0,3
1.000,0.800,1.149,0.725,0.0,0.0,0,0.25,2.25,3.50,2.63,2.63,3.50,2.50,24.6,22.5,52.9,28.0,0.0,33.0,0.0,0.0,52.0,0.0,30.0,0.0,36.0,55.0,0.0,3
1.050,0.750,0.840,1.060,0,0.75,0,0.5,1.75,3.40,5.00,1.80,3.50,4.50,50.7,17.8,31.4,0.0,38.0,54.0,0.0,23.0,0.0,37.0,0.0,0.0,53.0,0.0,27.0,3
1.060,0.870,1.049,0.850,0,0.5,0,0.75,1.75,3.60,4.60,2.00,3.40,4.00,66.3,17.5,16.2,0.0,65.0,58.0,0.0,62.0,0.0,62.0,0.0,0.0,58.0,0.0,62.0,0
1.024,0.825,0.774,1.100,0,1.5,0,1.0,1.44,4.20,7.50,1.33,4.75,9.50,44.6,16.4,39.0,0.0,15.0,57.0,0.0,0.0,0.0,19.0,0.0,0.0,60.0,0.0,14.0,3
1.000,0.899,0.960,0.940,0,0.25,0,0.25,2.20,3.40,3.20,2.40,3.25,3.30,25.2,49.1,25.8,22.0,0.0,0.0,50.0,19.0,0.0,0.0,23.0,51.0,0.0,0.0,22.0,1
0.960,0.940,1.029,0.870,0,0.5,0,0.5,1.80,3.60,4.33,1.95,3.30,4.75,61.5,23.5,15.1,0.0,53.0,44.0,0.0,64.0,0.0,53.0,0.0,0.0,44.0,0.0,67.0,0
0.929,1.000,1.024,0.875,0,0.0,0,0.0,2.70,3.40,2.50,2.60,3.40,2.70,26.0,44.0,30.1,20.0,0.0,0.0,36.0,7.0,0.0,0.0,21.0,33.0,0.0,0.0,7.0,0
1.040,0.889,1.040,0.860,0,0.5,0,0.75,1.75,3.50,4.75,2.00,3.40,4.00,42.1,32.4,25.5,100.0,0.0,8.0,0.0,100.0,0.0,19.0,0.0,0.0,7.0,0.0,32.0,3
0.875,0.975,0.750,1.125,0.75,0,0.75,0,4.50,3.75,1.73,4.33,3.80,1.75,15.2,12.7,72.0,65.0,0.0,70.0,0.0,0.0,55.0,0.0,67.0,0.0,73.0,62.0,0.0,3
0.825,1.024,0.774,1.100,0.25,0,0.25,0,2.70,3.25,2.30,2.80,3.50,2.38,42.5,27.4,30.1,0.0,24.0,17.0,0.0,7.0,0.0,28.0,0.0,0.0,23.0,0.0,8.0,1
1.000,0.800,0.725,1.149,0,1.25,0,0.75,1.57,3.60,5.00,1.44,4.50,6.50,0.0,0.0,0.0,0.0,8.0,24.0,0.0,0.0,4.0,12.0,0.0,0.0,30.0,0.0,9.0,3
1.149,0.725,1.049,0.800,0,0.0,0,0.0,2.30,3.20,2.88,3.10,3.30,2.30,5.7,20.1,74.2,83.0,0.0,44.0,0.0,0.0,106.0,0.0,85.0,0.0,41.0,102.0,0.0,3
1.089,0.840,1.024,0.825,0,0.25,0,0.0,2.90,3.10,2.50,2.50,3.10,3.30,57.9,25.6,16.5,0.0,62.0,25.0,0.0,50.0,0.0,67.0,0.0,0.0,28.0,0.0,54.0,0
1.009,0.919,0.750,1.125,0,1.25,0,1.0,1.50,3.80,7.50,1.44,4.75,8.50,53.8,20.2,25.9,0.0,23.0,53.0,0.0,41.0,0.0,25.0,0.0,0.0,56.0,0.0,46.0,3
0.950,0.899,0.950,0.899,0.5,0,0.5,0,4.50,3.50,1.80,4.20,3.60,1.95,16.3,13.3,70.4,58.0,0.0,67.0,0.0,0.0,64.0,0.0,61.0,0.0,69.0,68.0,0.0,3
1.029,0.899,0.800,1.049,0,0.75,0,0.5,1.91,3.50,4.00,1.75,4.00,5.00,48.5,17.0,34.5,0.0,30.0,55.0,0.0,10.0,0.0,30.0,0.0,0.0,56.0,0.0,12.0,0
1.100,0.830,1.049,0.800,0,0.75,0,0.75,1.67,3.75,5.00,1.83,3.60,5.00,59.7,16.6,23.8,0.0,48.0,60.0,0.0,45.0,0.0,46.0,0.0,0.0,61.0,0.0,47.0,3
0.800,1.140,0.950,0.899,0,0.75,0,1.0,1.67,3.60,5.50,1.65,4.10,5.75,52.7,21.6,25.7,0.0,30.0,46.0,0.0,36.0,0.0,30.0,0.0,0.0,48.0,0.0,41.0,3
0.850,1.080,1.100,0.774,0,0.0,0,0.25,2.25,3.20,3.25,2.50,3.40,3.00,42.6,25.3,32.1,0.0,26.0,26.0,0.0,7.0,0.0,24.0,0.0,0.0,27.0,0.0,7.0,0
1.009,0.919,0.725,1.149,0,0.5,0,0.5,1.83,3.50,4.33,2.05,3.40,4.20,45.8,32.3,21.9,0.0,30.0,13.0,0.0,45.0,0.0,27.0,0.0,0.0,12.0,0.0,47.0,1
1.040,0.889,0.725,1.149,0,1.0,0,0.75,1.62,3.75,5.50,1.62,4.10,6.00,63.7,14.9,21.4,0.0,40.0,66.0,0.0,51.0,0.0,42.0,0.0,0.0,67.0,0.0,55.0,3
0.990,0.940,0.800,1.049,0,1.25,0,1.25,1.33,5.00,9.00,1.44,5.00,7.50,44.4,21.0,34.6,100.0,0.0,46.0,0.0,15.0,0.0,17.0,0.0,0.0,48.0,0.0,20.0,3
0.950,0.980,0.925,0.925,0,0.75,0,0.75,1.57,3.80,6.00,1.75,3.80,5.25,56.9,18.2,24.9,0.0,39.0,55.0,0.0,39.0,0.0,39.0,0.0,0.0,55.0,0.0,42.0,0
0.929,1.000,0.925,0.925,0,0.25,0,0.5,2.00,3.30,3.80,2.25,3.30,3.60,57.0,21.9,21.0,0.0,56.0,41.0,0.0,44.0,0.0,55.0,0.0,0.0,41.0,0.0,47.0,1
0.800,1.050,0.920,0.920,0,0.75,0,0.75,1.73,3.30,5.50,1.60,3.50,6.50,50.4,15.2,34.4,0.0,28.0,59.0,0.0,8.0,0.0,33.0,0.0,0.0,61.0,0.0,22.0,3
1.020,0.820,0.820,1.020,0,1.5,0,1.5,1.29,5.25,10.00,1.33,5.50,7.50,62.5,7.8,29.6,0.0,28.0,85.0,0.0,49.0,0.0,29.0,0.0,0.0,86.0,0.0,57.0,3
0.899,0.950,0.825,1.024,0,1.25,0,1.25,1.40,4.00,6.50,1.36,4.33,7.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
0.820,1.020,1.020,0.820,0.5,0,0,0.0,2.60,3.40,2.30,3.80,3.50,1.95,16.4,22.4,61.1,100.0,0.0,43.0,0.0,100.0,0.0,0.0,55.0,0.0,42.0,56.0,0.0,0
1.000,0.850,0.820,1.020,0,0.5,0,0.25,2.10,3.30,3.00,1.95,3.50,3.75,36.9,20.5,42.6,0.0,11.0,39.0,0.0,0.0,28.0,13.0,0.0,0.0,39.0,16.0,0.0,1
0.820,1.020,0.780,1.100,0,0.0,0.25,0.0,3.00,3.30,2.10,2.60,3.25,2.70,38.7,31.8,29.5,0.0,18.0,6.0,0.0,15.0,0.0,16.0,0.0,0.0,5.0,0.0,14.0,0
0.830,1.100,0.899,0.950,0.5,0,0.5,0,4.20,3.60,1.83,3.90,3.40,2.10,24.8,20.0,55.1,28.0,0.0,45.0,0.0,0.0,44.0,0.0,33.0,0.0,47.0,47.0,0.0,0
0.879,1.049,0.800,1.049,0,0.5,0,0.5,1.83,3.50,4.33,1.90,3.40,5.00,73.1,8.9,17.9,0.0,70.0,79.0,0.0,60.0,0.0,67.0,0.0,0.0,80.0,0.0,62.0,1
0.870,1.060,0.750,1.125,0,1.25,0,1.0,1.40,4.50,8.00,1.40,5.00,9.00,56.8,22.0,21.2,0.0,21.0,47.0,0.0,48.0,0.0,25.0,0.0,0.0,52.0,0.0,56.0,1
0.820,1.109,1.080,0.730,1.25,0,1.0,0,6.00,4.75,1.45,6.50,4.75,1.45,33.4,16.1,50.5,18.0,0.0,59.0,0.0,0.0,23.0,0.0,26.0,0.0,61.0,26.0,0.0,3
1.049,0.879,0.899,1.000,0,0.0,0.25,0,3.20,3.40,2.25,3.00,3.00,2.75,42.7,22.6,34.7,0.0,21.0,33.0,0.0,0.0,13.0,27.0,0.0,0.0,33.0,5.0,0.0,0
0.860,1.069,1.075,0.825,0,1.25,0,1.0,1.57,4.00,6.00,1.36,5.25,9.50,58.8,16.3,24.9,0.0,24.0,66.0,0.0,46.0,0.0,27.0,0.0,0.0,68.0,0.0,54.0,3
1.049,0.800,0.950,0.899,0,0.25,0,0.25,2.40,3.25,2.90,2.40,3.20,3.00,28.9,20.8,50.3,13.0,0.0,40.0,0.0,0.0,56.0,0.0,15.0,0.0,38.0,51.0,0.0,3
0.899,1.000,1.200,0.650,0,0.0,0.0,0.0,2.90,3.30,2.40,2.63,3.50,2.80,35.7,21.2,43.1,5.0,0.0,41.0,0.0,0.0,41.0,0.0,0.0,0.0,41.0,30.0,0.0,0
1.049,0.800,1.024,0.825,0,0.25,0,0.25,2.38,3.25,2.75,2.25,3.20,3.00,70.0,11.7,18.3,0.0,90.0,69.0,0.0,55.0,0.0,92.0,0.0,0.0,69.0,0.0,57.0,3
0.950,0.899,1.024,0.825,0.5,0,0.25,0,3.25,3.25,2.10,4.00,3.40,1.83,25.0,22.6,52.5,28.0,0.0,37.0,0.0,0.0,34.0,0.0,35.0,0.0,40.0,41.0,0.0,1
0.925,0.925,0.774,1.100,0,0.5,0,0.25,2.00,3.25,3.50,1.91,3.25,4.33,53.9,23.5,22.7,0.0,38.0,38.0,0.0,35.0,0.0,42.0,0.0,0.0,39.0,0.0,43.0,1
1.050,0.750,1.100,0.774,0,0.25,0,0.25,2.50,3.10,2.70,2.38,3.10,2.88,18.1,54.4,27.5,44.0,0.0,0.0,75.0,13.0,0.0,0.0,45.0,73.0,0.0,0.0,16.0,3
0.980,0.880,1.100,0.780,0,0.25,0,0.25,2.30,3.10,3.00,2.30,3.10,3.25,39.1,31.2,29.8,0.0,16.0,5.0,0.0,11.0,0.0,17.0,0.0,0.0,12.0,0.0,14.0,0
0.820,1.020,0.980,0.880,0,0.5,0,0.5,1.91,3.10,4.00,1.80,3.40,4.75,63.2,12.9,23.9,100.0,0.0,70.0,0.0,43.0,0.0,55.0,0.0,0.0,70.0,0.0,47.0,3
0.830,0.980,0.975,0.875,0,0.0,0,0.25,2.30,3.20,2.90,2.50,3.10,2.90,26.4,28.8,44.8,16.0,0.0,12.0,0.0,0.0,29.0,0.0,19.0,0.0,13.0,34.0,0.0,3
0.875,0.975,1.024,0.825,0,1.0,0,1.0,1.57,3.60,5.00,1.45,3.75,7.00,59.4,24.3,16.3,0.0,31.0,45.0,0.0,59.0,0.0,36.0,0.0,0.0,49.0,0.0,67.0,1
0.800,1.000,1.024,0.774,0.5,0,0.25,0,2.90,3.40,2.10,3.40,3.60,2.05,19.6,15.4,65.0,50.0,0.0,59.0,0.0,0.0,58.0,0.0,51.0,0.0,62.0,67.0,0.0,0
1.024,0.825,0.875,0.975,0,1.0,0,0.75,1.62,3.50,4.75,1.53,3.75,7.00,26.1,20.1,53.9,100.0,0.0,28.0,0.0,0.0,94.0,0.0,8.0,0.0,31.0,73.0,0.0,1
1.050,0.800,1.100,0.780,0.25,0,0.0,0.0,2.60,3.20,2.40,3.50,3.30,2.10,38.0,36.5,25.5,0.0,33.0,0.0,18.0,30.0,0.0,24.0,0.0,15.0,0.0,0.0,27.0,0
1.000,0.850,0.850,1.000,0,1.0,0,1.0,1.62,3.50,4.75,1.50,4.00,7.00,20.8,25.7,53.5,8.0,0.0,10.0,0.0,0.0,66.0,0.0,9.0,0.0,4.0,44.0,0.0,1
0.820,1.020,0.800,1.050,0,0.75,0,0.5,1.91,3.40,3.40,1.60,3.80,5.75,44.6,19.5,35.9,0.0,20.0,46.0,0.0,0.0,1.0,23.0,0.0,0.0,48.0,0.0,9.0,3
0.850,1.000,0.920,0.920,0,0.0,0,0.0,2.88,3.25,2.20,2.55,3.20,2.80,27.9,24.4,47.6,9.0,0.0,24.0,0.0,0.0,32.0,0.0,11.0,0.0,24.0,33.0,0.0,0
0.800,1.050,0.900,0.950,0.25,0,0.0,0.0,2.40,3.40,2.50,3.10,3.20,2.30,29.8,18.2,51.9,100.0,0.0,47.0,0.0,0.0,49.0,0.0,17.0,0.0,47.0,47.0,0.0,1
0.780,1.100,0.920,0.920,0,0.75,0,0.75,1.73,3.50,4.00,1.57,3.80,6.00,29.0,20.7,50.4,5.0,0.0,30.0,0.0,0.0,78.0,0.0,2.0,0.0,31.0,50.0,0.0,1
1.020,0.820,0.800,1.050,0,0.5,0,0.25,2.10,3.20,3.10,2.00,3.50,3.60,51.3,18.8,29.9,0.0,36.0,48.0,0.0,16.0,0.0,40.0,0.0,0.0,50.0,0.0,19.0,3
1.100,0.780,1.050,0.800,0,1.0,0,1.0,1.50,3.75,5.50,1.57,3.90,5.75,22.8,33.0,44.2,100.0,0.0,0.0,14.0,0.0,62.0,0.0,17.0,13.0,0.0,38.0,0.0,3
1.060,0.870,1.000,0.899,0,0.0,0.25,0,3.60,3.30,2.15,3.00,3.10,2.70,27.9,25.0,47.1,19.0,0.0,26.0,0.0,0.0,42.0,0.0,18.0,0.0,27.0,36.0,0.0,0
1.040,0.889,0.899,1.000,0,1.0,0,1.0,1.50,4.33,6.50,1.60,4.33,6.00,63.5,13.8,22.7,0.0,37.0,70.0,0.0,49.0,0.0,42.0,0.0,0.0,71.0,0.0,54.0,3
0.820,1.080,1.009,0.889,0,0.25,0,0.25,2.25,3.20,3.25,2.15,3.25,4.00,45.9,24.5,29.7,100.0,0.0,29.0,0.0,14.0,0.0,30.0,0.0,0.0,30.0,0.0,18.0,3
1.000,0.899,0.760,1.154,0,0.75,0,0.5,1.70,3.60,5.00,1.75,3.70,5.50,53.6,26.9,19.5,0.0,34.0,34.0,0.0,52.0,0.0,34.0,0.0,0.0,33.0,0.0,55.0,1
0.810,1.089,0.860,1.040,0,0.5,0,0.5,1.80,3.60,4.33,1.85,3.75,4.50,59.4,20.1,20.5,0.0,45.0,50.0,0.0,49.0,0.0,47.0,0.0,0.0,51.0,0.0,52.0,0
0.970,0.929,1.009,0.889,0,0.75,0,0.5,1.95,3.50,3.80,1.75,3.80,5.25,55.2,26.8,18.0,0.0,34.0,32.0,0.0,52.0,0.0,39.0,0.0,0.0,34.0,0.0,58.0,3
0.899,0.950,0.975,0.875,0,0.0,0,0.25,2.25,3.50,3.00,2.70,3.50,2.70,21.7,32.2,46.1,33.0,0.0,3.0,0.0,0.0,37.0,0.0,34.0,0.0,4.0,37.0,0.0,0
0.730,1.080,0.950,0.899,0,1.0,0,1.0,1.50,4.33,6.00,1.45,4.50,8.50,58.6,12.2,29.2,0.0,29.0,74.0,0.0,34.0,0.0,33.0,0.0,0.0,75.0,0.0,46.0,1
1.049,0.800,1.149,0.725,0,0.25,0,0.25,2.50,3.40,2.70,2.45,3.40,3.10,36.8,14.4,48.8,0.0,8.0,58.0,0.0,0.0,43.0,8.0,0.0,0.0,58.0,41.0,0.0,0
0.925,0.925,0.825,1.024,0,1.5,0,1.5,1.25,5.00,9.00,1.29,4.75,9.50,48.5,35.4,16.0,0.0,10.0,21.0,0.0,59.0,0.0,17.0,0.0,0.0,33.0,0.0,72.0,3
0.800,1.049,0.825,1.024,0.75,0,0.75,0,4.20,3.50,1.75,4.20,3.50,1.75,24.2,16.5,59.3,40.0,0.0,59.0,0.0,0.0,46.0,0.0,45.0,0.0,61.0,49.0,0.0,1
0.825,0.975,0.825,0.975,0.25,0,0.25,0,2.88,3.40,2.20,2.88,3.40,2.20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.774,1.100,0.800,1.049,0.25,0,0.25,0,2.88,3.25,2.38,3.10,3.10,2.38,35.5,20.5,44.0,0.0,15.0,48.0,0.0,0.0,52.0,4.0,0.0,0.0,30.0,18.0,0.0,1
1.020,0.770,0.750,1.049,0.5,0,0.75,0,4.00,3.50,1.73,4.20,3.75,1.70,22.6,10.3,67.1,45.0,0.0,76.0,0.0,0.0,51.0,0.0,54.0,0.0,77.0,58.0,0.0,0
0.750,1.050,1.000,0.850,0,0.5,0,0.5,2.10,3.20,3.10,1.73,3.60,4.75,22.7,26.1,51.2,20.0,0.0,10.0,0.0,0.0,81.0,0.0,19.0,0.0,7.0,56.0,0.0,3
1.020,0.820,0.880,0.980,0,0.5,0,0.5,1.83,3.40,3.60,2.00,3.30,3.80,25.2,22.5,52.3,19.0,0.0,28.0,0.0,0.0,66.0,0.0,17.0,0.0,32.0,60.0,0.0,3
1.050,0.800,0.980,0.880,0,0.0,0,0.0,2.20,3.25,2.88,3.00,3.20,2.40,29.9,39.3,30.8,100.0,0.0,0.0,17.0,8.0,0.0,0.0,10.0,20.0,0.0,0.0,10.0,3
0.920,0.920,1.000,0.850,0,0.5,0,0.5,1.83,3.40,3.60,1.85,3.50,4.20,32.4,19.6,48.0,0.0,1.0,40.0,0.0,0.0,60.0,3.0,0.0,0.0,39.0,39.0,0.0,3
0.950,0.899,0.950,0.899,0,0.0,0,0.0,2.30,3.40,2.60,2.55,3.50,2.60,56.5,18.0,25.5,0.0,64.0,46.0,0.0,28.0,0.0,64.0,0.0,0.0,50.0,0.0,27.0,3
0.899,0.950,0.825,1.024,0,0.25,0,0.0,2.50,3.20,2.80,2.10,3.20,3.50,35.7,44.5,19.8,100.0,0.0,0.0,37.0,100.0,0.0,7.0,0.0,31.0,0.0,0.0,40.0,3
0.990,0.940,1.000,0.899,0,0.5,0,0.5,1.91,3.60,3.80,1.91,3.60,4.00,47.4,31.3,21.3,100.0,0.0,13.0,0.0,41.0,0.0,29.0,0.0,0.0,16.0,0.0,44.0,3
0.875,0.975,0.750,1.125,0.25,0.0,0.25,0.0,3.10,3.00,2.30,3.60,2.90,2.25,30.5,38.3,31.2,5.0,0.0,0.0,14.0,6.0,0.0,0.0,12.0,17.0,0.0,0.0,6.0,3
0.770,1.020,0.950,0.950,0,0.75,0,0.75,1.62,3.80,5.50,1.62,4.00,6.25,62.7,14.9,22.4,0.0,40.0,66.0,0.0,48.0,0.0,42.0,0.0,0.0,67.0,0.0,54.0,3
1.009,0.889,1.049,0.850,0,0.75,0,0.5,2.00,3.10,4.20,1.75,3.50,4.75,54.8,32.1,13.2,0.0,35.0,23.0,0.0,67.0,0.0,37.0,0.0,0.0,23.0,0.0,71.0,1
0.950,0.950,1.049,0.850,1.0,0,1.0,0,6.50,4.33,1.50,6.00,4.33,1.53,38.0,25.4,36.6,100.0,0.0,26.0,0.0,0.0,6.0,4.0,0.0,0.0,31.0,9.0,0.0,0
1.020,0.770,0.800,1.100,0,0.5,0,0.0,2.38,3.30,2.90,2.05,3.40,3.75,51.1,24.8,24.2,0.0,40.0,33.0,0.0,38.0,0.0,40.0,0.0,0.0,34.0,0.0,38.0,0
1.029,0.899,0.875,1.024,0.75,0,0.5,0,3.80,3.30,2.00,5.50,3.60,1.70,16.3,16.3,67.4,100.0,0.0,63.0,0.0,0.0,46.0,0.0,66.0,0.0,65.0,51.0,0.0,0
0.919,0.980,0.975,0.925,0.25,0,0.25,0,3.60,3.20,2.10,3.20,3.40,2.20,11.0,39.8,49.1,69.0,0.0,0.0,11.0,0.0,40.0,0.0,70.0,10.0,0.0,41.0,0.0,1
0.774,1.100,0.800,1.049,0,0.0,0,0.0,2.40,3.20,3.00,2.40,3.20,3.00,26.7,23.3,50.0,16.0,0.0,30.0,0.0,0.0,54.0,0.0,18.0,0.0,28.0,47.0,0.0,1
1.050,0.750,0.899,0.950,0,0.25,0,0.0,2.60,3.20,2.75,2.40,3.30,2.88,30.1,37.2,32.7,10.0,0.0,0.0,12.0,0.0,3.0,0.0,9.0,11.0,0.0,0.0,0.0,0
1.100,0.774,0.825,1.024,0,0.0,0,0.0,2.50,3.20,2.88,3.00,3.20,2.38,55.1,25.6,19.3,0.0,69.0,20.0,0.0,40.0,0.0,65.0,0.0,0.0,22.0,0.0,41.0,0
1.024,0.825,0.975,0.875,1.0,0,1.0,0,6.25,4.20,1.50,7.00,4.33,1.44,46.5,9.1,44.4,0.0,29.0,75.0,0.0,0.0,20.0,19.0,0.0,0.0,77.0,22.0,0.0,0
0.899,0.950,1.024,0.825,0,0.25,0,0.25,2.10,3.20,3.10,2.10,3.25,3.50,67.7,11.6,20.8,0.0,76.0,69.0,0.0,45.0,0.0,80.0,0.0,0.0,69.0,0.0,51.0,0
0.889,1.009,0.899,1.000,0,0.0,0,0.0,2.60,3.10,2.80,2.50,3.30,2.75,16.7,55.4,27.9,46.0,0.0,0.0,73.0,11.0,0.0,0.0,47.0,74.0,0.0,0.0,12.0,1
1.060,0.840,0.800,1.100,0.75,0,0.75,0,4.75,3.40,1.80,5.00,3.75,1.67,27.7,19.5,52.8,28.0,0.0,50.0,0.0,0.0,30.0,0.0,33.0,0.0,54.0,34.0,0.0,0
0.850,1.000,1.024,0.825,0,0.5,0,0.75,1.80,3.60,3.60,1.80,3.80,4.00,34.8,31.6,33.7,0.0,3.0,3.0,0.0,0.0,5.0,5.0,0.0,0.0,8.0,0.0,3.0,1
0.850,1.000,0.850,1.000,0,0.25,0,0.25,2.50,3.40,2.50,2.00,3.60,3.50,46.9,28.3,24.8,0.0,30.0,20.0,0.0,28.0,0.0,33.0,0.0,0.0,20.0,0.0,32.0,1
0.919,1.009,0.875,0.975,1.0,0,0.75,0,6.00,3.80,1.57,5.50,4.75,1.57,18.5,13.7,67.8,51.0,0.0,65.0,0.0,0.0,38.0,0.0,57.0,0.0,70.0,47.0,0.0,0
1.029,0.899,1.024,0.875,1.0,0,1.0,0,7.00,4.00,1.50,7.00,4.20,1.50,30.4,19.4,50.2,26.0,0.0,53.0,0.0,0.0,25.0,0.0,32.0,0.0,53.0,25.0,0.0,0
0.889,1.040,1.024,0.875,0.25,0,0.25,0,3.20,3.50,2.15,3.10,3.50,2.25,45.5,29.3,25.2,0.0,37.0,9.0,0.0,20.0,0.0,38.0,0.0,0.0,10.0,0.0,22.0,3
0.990,0.940,0.899,1.000,0,0.75,0,0.75,1.67,3.75,5.00,1.73,3.75,5.00,47.4,26.5,26.1,0.0,26.0,32.0,0.0,30.0,0.0,26.0,0.0,0.0,32.0,0.0,36.0,1
0.879,1.049,0.925,0.975,0,0.25,0,0.25,2.25,3.25,3.20,2.15,3.25,3.60,41.4,32.2,26.4,0.0,20.0,8.0,0.0,22.0,0.0,20.0,0.0,0.0,8.0,0.0,26.0,0
1.020,0.909,0.950,0.950,0,0.5,0,0.5,1.85,3.40,4.33,1.91,3.40,4.33,69.3,20.4,10.3,100.0,0.0,53.0,0.0,76.0,0.0,66.0,0.0,0.0,53.0,0.0,78.0,3
0.860,1.069,0.800,1.100,0,0.0,0,0.0,2.38,3.30,2.90,2.55,3.20,2.90,57.0,24.8,18.2,0.0,64.0,29.0,0.0,46.0,0.0,64.0,0.0,0.0,29.0,0.0,48.0,0
0.700,1.100,0.925,0.925,0,0.0,0,0.25,2.25,3.30,2.75,2.30,3.30,3.10,76.6,5.9,17.6,0.0,101.0,84.0,0.0,56.0,0.0,102.0,0.0,0.0,85.0,0.0,57.0,3
1.080,0.730,0.800,1.100,0,0.5,0,0.0,2.38,3.30,2.90,2.10,3.40,3.60,72.4,14.1,13.5,0.0,79.0,63.0,0.0,62.0,0.0,84.0,0.0,0.0,64.0,0.0,65.0,3
0.875,0.975,1.000,0.850,0.75,0,0.75,0,5.50,3.80,1.62,5.00,3.80,1.67,29.5,17.0,53.5,30.0,0.0,56.0,0.0,0.0,35.0,0.0,32.0,0.0,60.0,36.0,0.0,3
1.200,0.650,0.950,0.950,1.5,0,1.25,0,8.00,4.50,1.40,12.00,6.00,1.22,26.9,13.8,59.3,42.0,0.0,69.0,0.0,0.0,18.0,0.0,55.0,0.0,74.0,23.0,0.0,0
0.960,0.970,0.400,1.850,0,0.25,0.5,0.0,2.38,3.10,3.10,2.20,3.25,3.50,48.1,29.1,22.7,0.0,37.0,17.0,0.0,36.0,0.0,36.0,0.0,0.0,18.0,0.0,38.0,3
0.889,1.040,0.980,0.830,0,1.5,0,1.25,1.44,4.20,7.50,1.30,5.25,9.50,54.3,15.2,30.5,0.0,19.0,64.0,0.0,32.0,0.0,23.0,0.0,0.0,68.0,0.0,40.0,3
0.840,1.060,1.100,0.800,0,0.0,0,0.25,2.40,3.00,3.20,2.55,3.00,2.90,18.9,33.1,48.0,37.0,0.0,0.0,3.0,0.0,40.0,0.0,43.0,5.0,0.0,44.0,0.0,3
0.909,1.020,0.800,1.100,0,0.0,0,0.0,2.45,3.10,3.00,2.75,3.20,2.80,32.9,42.6,24.5,0.0,0.0,0.0,33.0,27.0,0.0,0.0,0.0,28.0,0.0,0.0,27.0,1
1.009,0.919,0.774,1.149,0,1.5,0,1.0,1.44,4.33,7.00,1.36,5.00,9.00,60.4,18.7,21.0,0.0,24.0,59.0,0.0,53.0,0.0,27.0,0.0,0.0,63.0,0.0,60.0,3
0.800,1.049,1.049,0.800,0.5,0,0.25,0,2.75,3.40,2.30,3.30,3.60,2.05,39.8,21.0,39.3,0.0,14.0,38.0,0.0,0.0,13.0,12.0,0.0,0.0,42.0,16.0,0.0,0
0.919,1.009,0.774,1.149,0,0.75,0,1.0,1.40,4.75,7.00,1.67,3.75,5.50,56.5,21.6,22.0,0.0,37.0,49.0,0.0,46.0,0.0,37.0,0.0,0.0,50.0,0.0,50.0,3
0.730,1.080,1.100,0.800,0.25,0.0,0,0.0,3.10,2.90,2.50,3.30,2.90,2.38,59.5,25.0,15.5,0.0,85.0,20.0,0.0,52.0,0.0,82.0,0.0,0.0,21.0,0.0,52.0,1
0.925,0.925,0.774,1.100,0,0.5,0,0.25,2.25,3.20,2.80,1.91,3.40,4.10,78.0,7.6,14.4,0.0,80.0,81.0,0.0,64.0,0.0,84.0,0.0,0.0,82.0,0.0,66.0,1
