mshui0,gshui0,mshui9,gshui9,mrangqui0,grangqui0,mrangqui9,grangqui9,pwin0,pdraw0,plost0,pwin9,pdraw9,plost9,bf_idx_m,bf_idx_d,bf_idx_g,profit3,loss3,profit1,loss1,profit0,loss0,hot3,cool3,hot1,cool1,hot0,cool0,kwin
1.070,0.720,0.950,0.899,0,1.5,0,1.25,1.40,4.50,7.50,1.36,5.00,7.50,27.8,17.4,54.9,7.0,0.0,37.0,0.0,0.0,102.0,0.0,3.0,0.0,43.0,69.0,0.0,3
0.950,0.899,0.975,0.875,0,0.75,0,0.25,2.20,3.50,3.10,1.66,4.20,4.33,40.8,21.2,38.0,0.0,10.0,38.0,0.0,0.0,13.0,13.0,0.0,0.0,42.0,9.0,0.0,0
1.040,0.750,0.800,1.049,0,1.5,0,0.75,1.61,4.10,5.00,1.36,5.00,7.50,57.8,25.4,16.8,0.0,23.0,44.0,0.0,63.0,0.0,26.0,0.0,0.0,48.0,0.0,68.0,3
0.720,1.070,0.700,1.200,0,0.25,0,0.25,1.90,3.25,4.33,2.10,3.20,3.60,59.1,15.3,25.6,0.0,55.0,61.0,0.0,32.0,0.0,57.0,0.0,0.0,61.0,0.0,37.0,3
0.950,0.850,1.000,0.800,0,0.5,0,0.75,1.75,3.50,4.75,1.90,3.40,4.00,48.2,16.0,35.8,0.0,34.0,56.0,0.0,0.0,0.0,34.0,0.0,0.0,57.0,0.0,7.0,0
0.825,1.024,1.000,0.850,0.25,0.0,0,0.0,2.80,3.20,2.50,2.90,3.30,2.37,9.4,21.0,69.6,74.0,0.0,41.0,0.0,0.0,87.0,0.0,75.0,0.0,43.0,90.0,0.0,0
1.040,0.750,0.800,1.049,0,0.5,0,0.25,2.00,3.60,3.50,2.14,3.60,3.10,68.8,18.0,13.2,0.0,74.0,55.0,0.0,68.0,0.0,76.0,0.0,0.0,56.0,0.0,69.0,1
0.975,0.875,0.750,1.125,0,1.0,0,0.75,1.55,4.00,6.00,1.55,4.20,5.50,44.6,25.4,30.0,0.0,21.0,34.0,0.0,25.0,0.0,21.0,0.0,0.0,37.0,0.0,29.0,1
0.950,0.899,0.770,1.020,0,0.25,0,0.25,2.00,3.20,3.30,2.25,3.20,3.30,90.1,5.0,4.9,0.0,115.0,88.0,0.0,88.0,0.0,119.0,0.0,0.0,89.0,0.0,89.0,3
1.049,0.800,0.774,1.100,0,1.0,0,0.75,1.57,4.00,5.50,1.57,4.00,5.75,62.5,9.0,28.5,0.0,40.0,79.0,0.0,33.0,0.0,44.0,0.0,0.0,81.0,0.0,43.0,1
0.950,0.850,0.950,0.850,0,0.5,0,0.5,1.90,3.50,4.00,1.95,3.60,3.60,57.0,13.2,29.8,0.0,47.0,66.0,0.0,24.0,0.0,51.0,0.0,0.0,68.0,0.0,27.0,3
0.950,0.899,0.975,0.875,0.25,0,0.0,0.0,2.62,3.50,2.50,3.10,3.50,2.20,32.5,22.9,44.6,4.0,0.0,34.0,0.0,0.0,24.0,0.0,7.0,0.0,36.0,27.0,0.0,0
1.024,0.774,0.850,0.950,0,1.5,0,1.5,1.22,5.00,10.00,1.28,4.75,13.00,34.0,15.1,50.9,0.0,8.0,55.0,0.0,0.0,59.0,12.0,0.0,0.0,58.0,17.0,0.0,0
1.040,0.750,0.975,0.825,0,1.25,0,0.75,1.66,3.50,4.33,1.44,3.80,7.00,30.8,11.6,57.6,0.0,3.0,58.0,0.0,0.0,99.0,5.0,0.0,0.0,60.0,76.0,0.0,3
0.950,0.899,0.875,0.975,0,0.75,0,0.5,1.83,3.40,4.50,1.64,3.60,5.50,53.1,27.2,19.6,0.0,25.0,23.0,0.0,45.0,0.0,32.0,0.0,0.0,28.0,0.0,49.0,1
1.024,0.825,1.024,0.825,0,0.5,0,0.5,2.00,3.10,4.20,2.00,3.10,4.20,40.0,29.6,30.4,0.0,17.0,17.0,0.0,11.0,0.0,17.0,0.0,0.0,15.0,0.0,18.0,1
0.950,0.899,0.925,0.925,0,1.0,0,1.0,1.44,4.00,8.00,1.44,4.20,7.50,53.1,24.1,22.7,0.0,28.0,50.0,0.0,55.0,0.0,29.0,0.0,0.0,50.0,0.0,61.0,3
0.950,0.899,1.024,0.825,0,0.25,0,0.5,2.00,3.40,3.75,2.25,3.40,3.10,27.5,47.1,25.4,20.0,0.0,0.0,43.0,17.0,0.0,0.0,19.0,46.0,0.0,0.0,22.0,1
0.800,1.049,0.770,1.100,0,0.0,0.25,0.0,3.00,3.00,2.50,2.60,3.00,2.90,34.9,30.1,35.0,0.0,0.0,10.0,0.0,0.0,9.0,1.0,0.0,0.0,11.0,7.0,0.0,1
0.800,1.049,0.800,1.049,0,0.0,0.25,0.0,3.10,3.10,2.40,2.60,3.10,2.80,31.7,38.1,30.2,7.0,0.0,0.0,13.0,3.0,0.0,0.0,6.0,13.0,0.0,0.0,7.0,1
0.825,1.024,0.774,1.100,0.5,0,0.25,0,3.10,3.10,2.40,4.33,3.00,2.00,12.5,23.4,64.1,63.0,0.0,39.0,0.0,0.0,56.0,0.0,67.0,0.0,41.0,62.0,0.0,1
1.070,0.720,0.975,0.875,0.25,0,0.5,0,4.50,3.40,1.83,3.80,3.40,2.00,8.7,18.6,72.7,78.0,0.0,54.0,0.0,0.0,75.0,0.0,80.0,0.0,56.0,80.0,0.0,0
0.925,0.925,0.875,0.975,0,0.0,0.25,0,3.40,3.20,2.20,2.70,3.20,2.70,24.7,62.3,13.0,25.0,0.0,0.0,97.0,55.0,0.0,0.0,22.0,97.0,0.0,0.0,58.0,1
0.950,0.899,1.100,0.774,0,0.5,0,0.25,2.40,3.25,2.90,1.90,3.40,4.20,34.5,25.8,39.7,4.0,0.0,20.0,0.0,0.0,31.0,0.0,0.0,0.0,23.0,23.0,0.0,0
0.875,0.975,0.975,0.875,0,0.5,0,0.75,1.70,3.50,5.25,1.80,3.50,4.50,24.6,34.8,40.6,15.0,0.0,0.0,13.0,0.0,26.0,0.0,16.0,13.0,0.0,19.0,0.0,3
0.750,1.040,0.774,1.100,0.5,0,0.5,0,3.75,3.25,2.04,3.75,3.50,1.95,22.3,52.1,25.6,35.0,0.0,0.0,62.0,16.0,0.0,0.0,34.0,61.0,0.0,0.0,18.0,3
0.700,1.100,1.200,0.700,0.25,0.0,0,0.5,2.14,3.10,3.60,3.00,3.10,2.50,30.1,28.8,41.2,8.0,0.0,14.0,0.0,0.0,18.0,0.0,9.0,0.0,15.0,20.0,0.0,1
0.875,0.975,0.875,0.975,0.25,0,0.25,0,3.25,3.25,2.20,3.25,3.30,2.20,20.4,34.4,45.2,46.0,0.0,5.0,0.0,0.0,38.0,0.0,47.0,0.0,6.0,35.0,0.0,0
0.825,1.024,1.100,0.774,0,0.0,0,0.25,2.40,3.25,2.90,2.45,3.30,2.80,22.0,47.4,30.6,31.0,0.0,0.0,50.0,5.0,0.0,0.0,30.0,45.0,0.0,0.0,4.0,0
0.950,0.850,0.950,0.850,0,1.0,0,0.75,1.72,3.60,4.75,1.53,3.80,6.50,40.2,14.2,45.5,0.0,14.0,58.0,0.0,0.0,36.0,18.0,0.0,0.0,61.0,18.0,0.0,3
1.040,0.750,0.875,0.975,0,1.25,0,1.0,1.50,4.10,6.50,1.44,4.50,6.50,29.9,23.7,46.4,1.0,0.0,24.0,0.0,0.0,49.0,1.0,0.0,0.0,26.0,30.0,0.0,3
1.000,0.800,1.140,0.670,0,0.25,0,0.25,2.50,3.20,2.87,2.25,3.20,3.20,53.1,18.6,28.2,0.0,54.0,50.0,0.0,26.0,0.0,55.0,0.0,0.0,51.0,0.0,29.0,0
0.950,0.850,0.800,1.000,0,0.5,0,0.25,2.10,3.40,3.40,1.90,3.50,4.00,31.1,23.3,45.6,3.0,0.0,24.0,0.0,0.0,37.0,0.0,2.0,0.0,27.0,31.0,0.0,3
1.000,0.800,0.950,0.850,0,0.0,0,0.0,2.75,3.10,2.62,2.87,3.20,2.45,43.1,12.7,44.2,0.0,26.0,63.0,0.0,0.0,28.0,24.0,0.0,0.0,62.0,26.0,0.0,0
0.899,0.899,0.800,1.000,0,0.75,0,0.75,1.61,3.80,5.50,1.66,3.75,5.00,64.7,11.1,24.2,0.0,47.0,75.0,0.0,47.0,0.0,53.0,0.0,0.0,76.0,0.0,52.0,3
0.800,1.000,0.899,0.899,0,0.0,0,0.0,2.75,3.10,2.62,2.60,3.20,2.75,22.8,42.1,35.1,33.0,0.0,0.0,30.0,0.0,14.0,0.0,31.0,26.0,0.0,10.0,0.0,1
1.049,0.800,0.850,1.000,0,1.0,0,0.75,1.66,3.50,4.75,1.50,3.75,7.50,43.2,25.4,31.4,0.0,17.0,33.0,0.0,10.0,0.0,18.0,0.0,0.0,33.0,0.0,25.0,1
0.950,0.899,1.024,0.825,0,1.25,0,1.25,1.44,4.20,7.50,1.36,4.50,9.50,51.5,32.9,15.7,0.0,15.0,24.0,0.0,63.0,0.0,19.0,0.0,0.0,28.0,0.0,70.0,3
0.670,1.140,0.750,1.125,0,0.0,0.25,0.0,2.90,3.10,2.50,2.50,3.00,3.00,33.1,34.9,32.0,0.0,3.0,0.0,5.0,5.0,0.0,2.0,0.0,4.0,0.0,0.0,8.0,3
1.070,0.720,0.800,1.000,0,1.25,0,0.75,1.57,4.00,5.50,1.44,4.50,6.50,26.1,14.2,59.7,12.0,0.0,51.0,0.0,0.0,102.0,0.0,10.0,0.0,53.0,91.0,0.0,3
0.925,0.925,1.024,0.825,0,0.5,0,0.75,1.75,3.20,5.50,1.85,3.40,4.33,42.4,31.2,26.4,0.0,19.0,12.0,0.0,28.0,0.0,21.0,0.0,0.0,14.0,0.0,32.0,3
1.070,0.720,1.024,0.825,0,0.5,0,0.25,2.30,3.75,2.75,2.20,3.60,3.00,47.7,28.6,23.7,0.0,28.0,18.0,0.0,26.0,0.0,33.0,0.0,0.0,20.0,0.0,30.0,3
1.040,0.750,0.950,0.850,0,0.5,0,0.5,1.90,3.60,3.80,2.10,3.50,3.30,79.3,13.2,7.5,0.0,87.0,66.0,0.0,81.0,0.0,91.0,0.0,0.0,69.0,0.0,82.0,3
1.000,0.850,0.975,0.875,0,1.25,0,1.25,1.33,4.50,8.00,1.36,4.50,9.00,59.7,19.5,20.9,0.0,25.0,59.0,0.0,56.0,0.0,29.0,0.0,0.0,60.0,0.0,64.0,3
1.149,0.725,1.149,0.725,0,0.0,0,0.25,2.40,3.10,2.80,2.90,3.00,2.60,42.0,13.6,44.4,0.0,35.0,60.0,0.0,0.0,21.0,32.0,0.0,0.0,61.0,24.0,0.0,1
0.950,0.899,0.850,1.000,0,0.5,0,0.5,1.85,3.30,4.50,1.90,3.30,4.20,36.5,37.5,26.1,0.0,7.0,0.0,8.0,25.0,0.0,10.0,0.0,7.0,0.0,0.0,33.0,3
1.024,0.825,0.774,1.100,0,0.5,0,0.5,1.83,3.40,4.50,2.04,3.20,3.80,59.0,17.7,23.2,0.0,51.0,54.0,0.0,39.0,0.0,56.0,0.0,0.0,55.0,0.0,44.0,0
1.040,0.750,0.925,0.925,0,1.0,0,0.25,2.25,3.10,3.40,1.61,3.60,6.00,48.1,18.0,33.9,0.0,21.0,50.0,0.0,0.0,0.0,25.0,0.0,0.0,51.0,0.0,12.0,3
1.070,0.720,0.950,0.850,0,1.0,0,0.75,1.70,4.00,4.33,1.61,4.33,4.75,73.0,8.8,18.1,0.0,53.0,81.0,0.0,62.0,0.0,57.0,0.0,0.0,83.0,0.0,64.0,3
0.899,0.950,0.899,0.950,0,0.25,0,0.25,2.14,3.30,3.40,2.00,3.60,3.50,67.9,15.0,17.1,0.0,70.0,62.0,0.0,57.0,0.0,74.0,0.0,0.0,63.0,0.0,60.0,3
1.049,0.800,0.850,1.000,0,0.0,0,0.0,2.50,3.20,2.80,3.00,3.30,2.37,18.7,31.0,50.3,42.0,0.0,8.0,0.0,0.0,44.0,0.0,45.0,0.0,11.0,43.0,0.0,1
1.024,0.825,0.825,1.024,0,1.5,0,1.5,1.20,6.00,11.00,1.33,5.00,9.00,46.5,29.1,24.4,0.0,13.0,31.0,0.0,44.0,0.0,17.0,0.0,0.0,38.0,0.0,53.0,3
0.899,0.950,0.750,1.125,0,0.75,0,0.5,1.80,3.25,4.00,1.72,3.40,5.25,38.0,37.7,24.3,0.0,5.0,0.0,8.0,26.0,0.0,9.0,0.0,4.0,0.0,0.0,37.0,3
0.925,0.925,1.024,0.825,0,0.25,0,0.25,1.90,3.10,3.75,2.30,2.87,3.50,52.2,24.8,23.0,0.0,46.0,33.0,0.0,34.0,0.0,48.0,0.0,0.0,33.0,0.0,36.0,3
0.825,1.024,0.875,0.975,0.25,0.0,0,0.0,2.62,3.00,2.87,3.00,3.10,2.45,33.4,34.0,32.6,0.0,6.0,0.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0
1.049,0.800,0.774,1.100,0,0.0,0.25,0,3.10,3.10,2.40,2.87,3.00,2.60,30.8,41.4,27.8,8.0,0.0,0.0,25.0,13.0,0.0,0.0,9.0,25.0,0.0,0.0,16.0,1
0.825,1.024,0.774,1.100,0.25,0,0.25,0,3.10,3.10,2.40,3.10,3.20,2.30,32.9,33.6,33.5,3.0,0.0,0.0,2.0,0.0,2.0,0.0,5.0,1.0,0.0,2.0,0.0,0
0.960,0.940,0.770,1.140,0,0.25,0.25,0.0,2.87,3.25,2.45,2.20,3.60,3.00,48.2,26.2,25.6,0.0,35.0,26.0,0.0,26.0,0.0,38.0,0.0,0.0,27.0,0.0,30.0,1
0.950,0.899,0.899,0.950,0,1.0,0,1.0,1.50,3.75,7.50,1.53,3.75,7.00,35.5,29.6,34.9,0.0,6.0,14.0,0.0,0.0,0.0,8.0,0.0,0.0,14.0,0.0,13.0,1
1.070,0.720,0.825,1.024,0,1.0,0,1.0,1.44,3.80,8.50,1.57,3.75,6.00,34.8,41.1,24.1,0.0,5.0,0.0,11.0,37.0,0.0,5.0,0.0,12.0,0.0,0.0,40.0,3
0.825,1.024,1.100,0.774,0.25,0.0,0,0.5,2.04,3.30,3.60,2.90,3.50,2.30,52.2,7.2,40.6,0.0,62.0,80.0,0.0,0.0,3.0,53.0,0.0,0.0,81.0,9.0,0.0,0
1.000,0.850,1.024,0.825,0,0.25,0,0.25,2.30,3.25,3.10,2.37,3.25,3.00,53.4,18.9,27.7,0.0,50.0,46.0,0.0,24.0,0.0,51.0,0.0,0.0,49.0,0.0,23.0,3
1.024,0.825,1.024,0.825,0,0.75,0,0.5,2.00,3.20,4.00,1.80,3.50,4.50,62.6,13.7,23.7,0.0,46.0,66.0,0.0,42.0,0.0,52.0,0.0,0.0,68.0,0.0,46.0,0
0.925,0.925,1.024,0.825,0.5,0,0.5,0,5.25,3.25,1.75,4.75,3.20,1.85,26.9,15.6,57.5,34.0,0.0,60.0,0.0,0.0,49.0,0.0,37.0,0.0,61.0,50.0,0.0,3
0.700,1.100,1.024,0.825,0.25,0.0,0,0.0,2.87,3.10,2.54,3.10,3.10,2.37,22.6,26.4,50.9,31.0,0.0,23.0,0.0,0.0,45.0,0.0,35.0,0.0,25.0,48.0,0.0,0
0.875,0.975,0.975,0.875,0,0.25,0,0.25,2.25,3.10,3.40,2.10,3.10,3.75,38.5,23.8,37.7,0.0,12.0,31.0,0.0,0.0,10.0,12.0,0.0,0.0,31.0,11.0,0.0,3
1.049,0.800,0.774,1.100,0.0,0.0,0.25,0,3.10,3.00,2.45,3.00,3.00,2.50,27.2,48.9,24.0,19.0,0.0,0.0,48.0,25.0,0.0,0.0,19.0,45.0,0.0,0.0,25.0,3
0.850,0.950,0.800,1.000,0,0.25,0,0.25,2.04,3.40,3.60,2.14,3.30,3.40,54.8,26.1,19.1,0.0,58.0,27.0,0.0,50.0,0.0,52.0,0.0,0.0,28.0,0.0,49.0,1
0.800,1.000,0.825,0.975,0,0.25,0,0.5,1.80,3.50,4.50,2.04,3.40,3.60,51.8,9.2,39.0,0.0,54.0,77.0,0.0,11.0,0.0,51.0,0.0,0.0,76.0,0.0,11.0,0
1.024,0.774,0.850,0.950,0,0.25,0,0.0,2.50,3.40,2.70,2.30,3.25,2.90,31.2,52.5,16.4,4.0,0.0,0.0,69.0,47.0,0.0,0.0,3.0,62.0,0.0,0.0,49.0,1
1.029,0.870,1.040,0.860,0.5,0,0.75,0,5.50,3.75,1.61,4.75,3.40,1.80,21.4,28.3,50.3,48.0,0.0,28.0,0.0,0.0,34.0,0.0,50.0,0.0,28.0,34.0,0.0,0
1.040,0.860,1.020,0.879,0,0.25,0,0.25,2.37,3.25,3.00,2.20,3.40,3.20,24.6,25.4,50.0,21.0,0.0,22.0,0.0,0.0,54.0,0.0,21.0,0.0,23.0,49.0,0.0,3
1.125,0.780,0.950,0.950,0.0,0.0,0.25,0.0,3.40,3.30,2.14,3.00,3.10,2.40,34.0,26.7,39.3,0.0,5.0,21.0,0.0,0.0,12.0,3.0,0.0,0.0,22.0,14.0,0.0,0
0.770,1.020,0.950,0.980,0,0.25,0,0.5,1.90,3.40,4.00,2.14,3.00,4.33,45.6,28.4,25.9,0.0,37.0,27.0,0.0,32.0,0.0,32.0,0.0,0.0,23.0,0.0,35.0,3
0.770,1.020,0.825,1.024,0,1.25,0,1.0,1.50,4.10,6.50,1.36,4.75,8.50,44.2,28.6,27.2,0.0,11.0,26.0,0.0,28.0,0.0,16.0,0.0,0.0,32.0,0.0,42.0,1
0.950,0.899,0.800,1.049,0,1.0,0,0.5,1.75,3.75,4.33,1.61,4.20,4.75,43.9,30.4,25.7,0.0,12.0,12.0,0.0,24.0,0.0,18.0,0.0,0.0,19.0,0.0,32.0,1
0.850,0.950,0.899,0.899,0,0.75,0,0.5,1.72,3.25,4.33,1.66,3.75,5.00,51.8,0.8,47.4,0.0,29.0,97.0,0.0,0.0,40.0,33.0,0.0,0.0,98.0,36.0,0.0,0
0.620,1.250,0.620,1.250,0,0.0,0,0.0,2.30,3.10,3.25,2.15,3.25,3.40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
0.975,0.825,1.049,0.750,0,0.25,0,0.5,2.04,3.30,3.60,2.25,3.30,3.20,44.8,17.3,37.9,0.0,42.0,54.0,0.0,7.0,0.0,39.0,0.0,0.0,54.0,0.0,6.0,3
0.800,1.000,1.024,0.774,0,0.0,0,0.25,2.37,3.10,3.10,2.50,3.10,2.90,12.2,9.6,78.2,62.0,0.0,71.0,0.0,0.0,134.0,0.0,64.0,0.0,72.0,134.0,0.0,3
0.899,0.899,1.149,0.675,0.5,0,0.25,0,4.20,3.30,1.90,4.00,3.30,1.95,22.4,12.8,64.8,43.0,0.0,68.0,0.0,0.0,57.0,0.0,47.0,0.0,69.0,61.0,0.0,0
0.909,1.020,0.940,0.990,0,0.25,0,0.25,2.30,3.50,2.90,2.25,3.80,3.20,42.9,29.1,28.0,0.0,23.0,14.0,0.0,20.0,0.0,23.0,0.0,0.0,17.0,0.0,20.0,3
0.850,0.950,0.899,0.950,1.25,0,1.25,0,7.00,5.25,1.36,7.50,4.75,1.40,34.3,11.3,54.3,2.0,0.0,72.0,0.0,0.0,24.0,0.0,20.0,0.0,74.0,27.0,0.0,0
1.020,0.770,1.000,0.850,1.25,0,1.5,0,9.50,5.50,1.28,8.00,5.25,1.33,39.3,16.7,44.0,0.0,9.0,54.0,0.0,0.0,13.0,0.0,9.0,0.0,60.0,17.0,0.0,3
0.770,1.140,0.860,1.040,0,0.75,0,0.5,1.80,3.50,4.50,1.60,3.80,5.75,45.2,23.9,30.9,0.0,19.0,32.0,0.0,14.0,0.0,21.0,0.0,0.0,35.0,0.0,21.0,1
0.940,0.960,1.049,0.850,0,0.25,0,0.5,2.00,3.40,3.75,2.14,3.40,3.25,70.6,16.6,12.8,0.0,75.0,56.0,0.0,65.0,0.0,81.0,0.0,0.0,57.0,0.0,67.0,0
1.040,0.750,1.020,0.880,0,1.0,0,0.5,1.95,3.50,3.75,1.64,4.00,4.75,75.6,12.1,12.3,0.0,53.0,74.0,0.0,73.0,0.0,58.0,0.0,0.0,76.0,0.0,76.0,1
1.040,0.750,0.800,1.000,0,0.5,0,0.25,2.00,3.25,3.30,2.04,3.50,3.40,58.2,32.9,8.9,0.0,51.0,11.0,0.0,76.0,0.0,56.0,0.0,0.0,14.0,0.0,78.0,0
0.919,0.980,1.049,0.850,0,0.25,0,0.5,2.00,3.40,3.75,2.10,3.60,3.25,20.3,48.3,31.4,34.0,0.0,0.0,51.0,0.0,4.0,0.0,35.0,52.0,0.0,0.0,0.0,3
1.040,0.750,0.800,1.000,0.0,0.0,0.5,0,3.80,3.30,1.83,2.70,3.50,2.40,61.2,16.2,22.6,0.0,82.0,51.0,0.0,30.0,0.0,77.0,0.0,0.0,52.0,0.0,32.0,0
0.975,0.825,0.950,0.850,0,0.75,0,0.75,1.61,3.50,4.75,1.70,3.75,4.75,63.7,10.4,25.9,0.0,52.0,76.0,0.0,39.0,0.0,54.0,0.0,0.0,77.0,0.0,44.0,3
0.950,0.899,0.774,1.100,0,0.5,0,0.75,1.60,3.90,5.50,1.95,3.60,3.60,50.4,20.7,28.8,0.0,38.0,44.0,0.0,23.0,0.0,38.0,0.0,0.0,45.0,0.0,26.0,3
0.950,0.899,0.925,0.925,0,1.0,0,0.5,1.90,3.40,4.00,1.57,4.00,5.50,54.2,31.3,14.5,0.0,26.0,22.0,0.0,60.0,0.0,30.0,0.0,0.0,27.0,0.0,65.0,3
1.070,0.720,0.975,0.875,0,1.0,0,0.75,1.72,3.60,4.75,1.60,4.33,4.75,58.2,12.6,29.1,0.0,39.0,71.0,0.0,34.0,0.0,41.0,0.0,0.0,72.0,0.0,39.0,3
0.825,1.024,0.825,1.024,0,0.5,0,0.5,1.75,3.75,4.33,1.83,4.00,3.75,60.2,11.6,28.2,0.0,41.0,69.0,0.0,20.0,0.0,46.0,0.0,0.0,71.0,0.0,23.0,0
0.800,1.049,1.100,0.774,0,0.75,0,0.5,2.04,3.50,3.40,1.60,4.00,5.25,64.2,9.5,26.3,0.0,43.0,78.0,0.0,36.0,0.0,45.0,0.0,0.0,80.0,0.0,40.0,3
0.825,1.024,0.774,1.100,0,1.5,0,0.75,1.60,4.00,5.25,1.28,6.00,8.50,69.5,12.2,18.3,0.0,26.0,74.0,0.0,57.0,0.0,30.0,0.0,0.0,76.0,0.0,63.0,3
1.000,0.850,0.975,0.875,0,0.25,0,0.25,2.20,3.40,3.20,2.30,3.50,2.87,43.1,18.6,38.3,0.0,20.0,46.0,0.0,0.0,9.0,23.0,0.0,0.0,49.0,10.0,0.0,3
0.800,1.049,0.800,1.049,0,0.0,0.25,0.0,2.87,3.50,2.30,2.30,3.50,2.87,20.1,26.0,53.9,42.0,0.0,20.0,0.0,0.0,62.0,0.0,42.0,0.0,26.0,61.0,0.0,3
1.049,0.800,1.100,0.774,0.0,0.0,0.0,0.25,2.40,3.40,2.80,2.80,3.40,2.40,32.4,13.1,54.5,13.0,0.0,64.0,0.0,0.0,59.0,0.0,12.0,0.0,65.0,54.0,0.0,1
0.925,0.925,0.800,1.049,0,0.75,0,0.5,1.75,3.50,4.75,1.70,3.50,5.00,56.4,23.5,20.1,0.0,37.0,45.0,0.0,50.0,0.0,39.0,0.0,0.0,45.0,0.0,54.0,1
0.970,0.820,0.850,0.950,0,0.0,0,0.25,2.10,3.40,3.40,2.60,3.40,2.62,40.6,14.4,45.0,0.0,17.0,59.0,0.0,0.0,39.0,20.0,0.0,0.0,60.0,29.0,0.0,0
0.920,0.870,0.950,0.850,1.0,0,0.75,0,5.50,3.50,1.53,6.50,3.60,1.50,23.9,19.4,56.8,48.0,0.0,55.0,0.0,0.0,30.0,0.0,55.0,0.0,57.0,35.0,0.0,0
0.875,0.925,1.000,0.800,0,0.0,0.0,0.0,3.25,3.25,2.00,2.50,3.20,2.62,44.0,29.1,27.0,0.0,22.0,14.0,0.0,9.0,0.0,24.0,0.0,0.0,13.0,0.0,14.0,1
0.770,1.020,0.850,0.950,1.0,0,0.75,0.0,4.33,3.25,1.72,6.50,3.50,1.50,20.8,21.8,57.4,47.0,0.0,50.0,0.0,0.0,33.0,0.0,52.0,0.0,50.0,36.0,0.0,0
0.850,1.000,1.100,0.774,1.0,0,1.0,0,7.50,4.10,1.44,6.50,3.90,1.53,44.5,29.9,25.6,0.0,22.0,0.0,0.0,5.0,0.0,23.0,0.0,0.0,3.0,0.0,6.0,0
1.000,0.850,0.975,0.875,0.75,0,1.0,0,7.50,3.80,1.50,6.00,3.50,1.61,51.8,5.3,42.9,0.0,39.0,85.0,0.0,0.0,27.0,27.0,0.0,0.0,86.0,27.0,0.0,0
0.750,1.040,0.825,1.024,1.0,0,1.0,0,7.00,3.60,1.55,6.50,3.60,1.57,73.7,16.7,9.6,0.0,224.0,19.0,0.0,53.0,0.0,218.0,0.0,0.0,21.0,0.0,53.0,0
1.024,0.825,0.875,0.975,0.25,0,0.25,0,3.40,3.10,2.25,3.75,3.20,2.04,1.6,3.7,94.7,96.0,0.0,91.0,0.0,0.0,121.0,0.0,97.0,0.0,92.0,117.0,0.0,0
0.925,0.925,1.024,0.825,0.5,0,0.25,0,3.75,3.20,2.04,4.33,3.25,1.90,7.3,17.1,75.7,81.0,0.0,56.0,0.0,0.0,73.0,0.0,83.0,0.0,58.0,78.0,0.0,0
0.899,0.950,0.875,0.975,0.75,0,1.0,0,6.75,3.75,1.53,5.25,3.40,1.72,36.0,33.1,30.9,0.0,4.0,5.0,0.0,0.0,3.0,0.0,4.0,0.0,6.0,4.0,0.0,3
1.024,0.825,0.825,1.024,0,0.25,0.25,0,3.30,3.00,2.35,2.30,3.10,3.25,47.8,21.0,31.3,0.0,25.0,42.0,0.0,0.0,10.0,25.0,0.0,0.0,41.0,8.0,0.0,0
0.875,0.975,0.774,1.100,0.25,0,0.25,0,3.10,3.00,2.45,3.60,3.00,2.20,3.5,1.8,94.8,91.0,0.0,96.0,0.0,0.0,134.0,0.0,92.0,0.0,96.0,130.0,0.0,3
0.925,0.925,1.024,0.825,0,0.0,0,0.25,2.30,3.10,3.25,2.60,3.10,2.80,7.8,45.6,46.6,73.0,0.0,0.0,42.0,0.0,42.0,0.0,74.0,41.0,0.0,44.0,0.0,1
0.720,1.070,0.925,0.925,0.5,0,0.75,0,5.00,3.75,1.66,3.40,3.50,2.04,33.9,45.6,20.5,7.0,0.0,0.0,51.0,28.0,0.0,0.0,10.0,49.0,0.0,0.0,27.0,0
0.975,0.875,0.774,1.100,0.5,0,0.5,0,3.75,3.20,2.04,4.75,3.40,1.80,18.2,4.4,77.3,57.0,0.0,89.0,0.0,0.0,73.0,0.0,61.0,0.0,90.0,79.0,0.0,0
0.850,1.000,0.774,1.100,0.5,0,1.0,0,6.00,3.60,1.60,4.00,3.30,1.95,68.4,14.2,17.4,0.0,108.0,47.0,0.0,26.0,0.0,96.0,0.0,0.0,47.0,0.0,27.0,0
0.899,0.950,0.875,0.975,0,1.0,0,0.5,1.85,3.50,4.20,1.50,4.33,6.00,88.4,7.3,4.3,0.0,48.0,84.0,0.0,89.0,0.0,62.0,0.0,0.0,87.0,0.0,92.0,1
1.024,0.774,1.075,0.725,0.0,0.0,0.0,0.0,3.10,3.20,2.30,3.10,3.20,2.30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.850,0.950,0.899,0.899,0,0.5,0,0.25,2.14,3.20,3.50,1.85,3.50,4.20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.040,0.750,1.149,0.675,0.0,0.0,0.0,0.0,3.25,3.25,2.20,2.87,3.30,2.40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
